CollectionID,Background,Body,Eyes,Mouth,Accessory,InscriptionID
434,green.png,yellow.png,blue red.png,black.png,orange right.png,10498
435,orange.png,red.png,up_and_out black yellow.png,yellow.png,red left.png,10499
436,red.png,green.png,yellow red.png,black.png,red left.png,10500
437,blue.png,orange.png,up_and_out black yellow.png,blue.png,green right.png,10501
438,green.png,black.png,left black yellow.png,blue.png,none.png,10502
439,black.png,green.png,orange yellow.png,yellow.png,none.png,10503
440,black.png,red.png,multicolor.png,red.png,blue right.png,10504
441,blue.png,yellow.png,yellow red.png,orange.png,orange right.png,10505
442,black.png,yellow.png,blue red.png,blue.png,blue left.png,10506
443,blue.png,orange.png,yellow black black yellow.png,green.png,none.png,10507
444,orange.png,green.png,left black yellow.png,yellow.png,none.png,10508
445,red.png,orange.png,black yellow yellow black.png,blue.png,yellow right.png,10509
446,orange.png,red.png,blue red.png,blue.png,orange right.png,10510
447,green.png,red.png,blue red.png,green.png,yellow right.png,10511
448,blue.png,yellow.png,black red.png,black.png,orange left.png,10512
449,blue.png,red.png,multicolor.png,yellow.png,none.png,10513
450,green.png,yellow.png,orange yellow.png,red.png,black left.png,10514
451,yellow.png,red.png,up_and_out black yellow.png,blue.png,green right.png,10515
452,blue.png,yellow.png,blue red.png,blue.png,red left.png,10516
453,orange.png,red.png,orange yellow.png,red.png,blue left.png,10517
454,yellow.png,blue.png,yellow red.png,green.png,red left.png,10518
455,black.png,green.png,orange yellow.png,black.png,green left.png,10519
456,yellow.png,blue.png,orange blue.png,orange.png,green right.png,10520
457,green.png,orange.png,yellow green blue.png,green.png,black right.png,10521
458,orange.png,yellow.png,green yellow.png,green.png,blue left.png,10522
459,green.png,yellow.png,blue red.png,black.png,yellow right.png,10523
460,yellow.png,green.png,multicolor.png,orange.png,none.png,10524
461,black.png,orange.png,green blue.png,orange.png,blue left.png,10525
462,orange.png,blue.png,black red.png,blue.png,blue right.png,10526
463,orange.png,green.png,green blue.png,yellow.png,black left.png,10527
464,orange.png,red.png,orange yellow.png,yellow.png,yellow right.png,10528
465,yellow.png,green.png,yellow black black yellow.png,red.png,green right.png,10529
466,black.png,green.png,left black yellow.png,blue.png,black left.png,10530
467,yellow.png,red.png,down black up red.png,black.png,orange right.png,10531
468,green.png,orange.png,multicolor.png,blue.png,blue left.png,10532
469,orange.png,orange.png,green blue.png,red.png,orange left.png,10533
470,red.png,orange.png,black red.png,green.png,blue right.png,10534
471,yellow.png,black.png,up_and_out black yellow.png,orange.png,orange right.png,10535
472,red.png,green.png,yellow black black yellow.png,blue.png,blue right.png,10536
473,black.png,black.png,up_and_out black yellow.png,black.png,black left.png,10537
474,yellow.png,green.png,blue red.png,orange.png,blue right.png,10538
475,black.png,black.png,red blue.png,blue.png,yellow right.png,10539
476,orange.png,yellow.png,black red.png,green.png,blue right.png,10540
477,green.png,orange.png,yellow red.png,red.png,yellow left.png,10541
478,green.png,red.png,blue red.png,yellow.png,black right.png,10542
479,black.png,orange.png,multicolor.png,green.png,red left.png,10543
480,orange.png,black.png,orange blue.png,orange.png,blue left.png,10544
481,blue.png,green.png,green blue.png,green.png,blue right.png,10545
482,red.png,red.png,green blue.png,black.png,black left.png,10546
483,green.png,blue.png,left black yellow.png,green.png,blue left.png,10547
484,orange.png,orange.png,multicolor.png,red.png,orange right.png,10548
485,orange.png,blue.png,down black up red.png,green.png,green right.png,10549
486,orange.png,green.png,green blue.png,green.png,red left.png,10550
487,blue.png,yellow.png,green red.png,red.png,yellow left.png,10551
488,green.png,yellow.png,yellow black black yellow.png,red.png,blue left.png,10552
489,black.png,black.png,black red.png,red.png,green left.png,10553
490,green.png,blue.png,multicolor.png,blue.png,black left.png,10554
491,red.png,black.png,green blue.png,blue.png,green right.png,10555
492,orange.png,yellow.png,down black up red.png,blue.png,green left.png,10556
493,black.png,black.png,up_and_out black yellow.png,yellow.png,black right.png,10557
494,orange.png,black.png,multicolor.png,black.png,orange right.png,10558
495,green.png,green.png,yellow black black yellow.png,red.png,orange right.png,10559
496,yellow.png,black.png,blue red.png,black.png,yellow left.png,10560
497,orange.png,black.png,down black up red.png,green.png,blue right.png,10561
498,blue.png,blue.png,green blue.png,green.png,orange right.png,10562
499,blue.png,yellow.png,up_and_out black yellow.png,green.png,orange right.png,10563
500,blue.png,black.png,black red.png,orange.png,none.png,10564
501,red.png,blue.png,orange yellow.png,blue.png,yellow right.png,10565
502,black.png,yellow.png,green red.png,yellow.png,green right.png,10566
503,orange.png,green.png,left black yellow.png,yellow.png,blue right.png,10567
504,orange.png,green.png,green yellow.png,orange.png,orange left.png,10568
505,green.png,yellow.png,red blue.png,yellow.png,black right.png,10569
506,black.png,green.png,black yellow.png,yellow.png,black right.png,10570
507,orange.png,yellow.png,left black yellow.png,orange.png,green right.png,10571
508,black.png,orange.png,red blue.png,yellow.png,green right.png,10572
509,green.png,red.png,red blue.png,blue.png,none.png,10573
510,orange.png,red.png,orange blue.png,yellow.png,yellow right.png,10574
511,red.png,yellow.png,left black yellow.png,orange.png,green left.png,10575
512,blue.png,black.png,green blue.png,green.png,none.png,10576
513,red.png,red.png,red blue.png,blue.png,black left.png,10577
514,black.png,orange.png,orange blue.png,black.png,green left.png,10578
515,red.png,black.png,orange yellow.png,red.png,orange left.png,10579
516,yellow.png,blue.png,down black up red.png,red.png,black right.png,10580
517,black.png,green.png,yellow blue.png,black.png,red left.png,10581
518,orange.png,orange.png,yellow blue.png,red.png,green right.png,10582
519,black.png,yellow.png,black yellow.png,black.png,yellow left.png,10583
520,green.png,green.png,down black up red.png,red.png,black left.png,10584
521,red.png,blue.png,red blue.png,blue.png,green right.png,10585
522,blue.png,green.png,yellow red.png,black.png,blue right.png,10586
523,green.png,orange.png,yellow green blue.png,green.png,blue left.png,10587
524,red.png,black.png,orange blue.png,black.png,orange right.png,10588
525,orange.png,yellow.png,up_and_out black yellow.png,blue.png,yellow left.png,10589
526,orange.png,orange.png,orange yellow.png,green.png,blue left.png,10590
527,green.png,blue.png,green blue.png,blue.png,blue left.png,10591
528,yellow.png,red.png,black yellow.png,blue.png,blue right.png,10592
529,black.png,blue.png,green yellow.png,red.png,red left.png,10593
530,blue.png,yellow.png,orange blue.png,yellow.png,none.png,10594
531,yellow.png,yellow.png,up_and_out black yellow.png,yellow.png,yellow left.png,10595
532,green.png,blue.png,multicolor.png,black.png,blue right.png,10596
533,red.png,black.png,yellow blue.png,black.png,yellow left.png,10597
534,orange.png,red.png,black red.png,green.png,blue right.png,10598
535,orange.png,orange.png,blue red.png,red.png,blue right.png,10599
536,yellow.png,yellow.png,black red.png,blue.png,green right.png,10600
537,yellow.png,black.png,red blue.png,orange.png,green left.png,10601
538,blue.png,green.png,green red.png,black.png,blue left.png,10602
539,yellow.png,yellow.png,up_and_out black yellow.png,red.png,black right.png,10603
540,green.png,orange.png,multicolor.png,blue.png,none.png,10604
541,green.png,green.png,orange blue.png,black.png,blue left.png,10605
542,black.png,black.png,up_and_out black yellow.png,blue.png,orange left.png,10606
543,green.png,orange.png,orange blue.png,black.png,blue left.png,10607
544,blue.png,red.png,down black up red.png,green.png,green left.png,10608
545,black.png,blue.png,green blue.png,yellow.png,yellow right.png,10609
546,orange.png,orange.png,black red.png,orange.png,yellow left.png,10610
547,green.png,orange.png,blue red.png,black.png,black right.png,10611
548,red.png,red.png,red blue.png,black.png,black left.png,10612
549,black.png,red.png,yellow red.png,blue.png,blue right.png,10613
550,yellow.png,red.png,blue red.png,blue.png,yellow left.png,10614
551,green.png,black.png,up_and_out black yellow.png,yellow.png,black right.png,10615
552,red.png,yellow.png,blue red.png,yellow.png,orange left.png,10616
553,blue.png,orange.png,left black yellow.png,red.png,green right.png,10617
554,red.png,red.png,down black up red.png,green.png,none.png,10618
555,orange.png,green.png,left black yellow.png,yellow.png,yellow left.png,10619
556,orange.png,blue.png,left black yellow.png,blue.png,black left.png,10620
557,blue.png,blue.png,green red.png,black.png,red left.png,10621
558,black.png,green.png,multicolor.png,green.png,black left.png,10622
559,red.png,black.png,yellow red.png,red.png,orange left.png,10623
560,orange.png,orange.png,black yellow.png,orange.png,orange left.png,10624
561,blue.png,black.png,black yellow yellow black.png,yellow.png,green right.png,10625
562,yellow.png,red.png,down black up red.png,yellow.png,green right.png,10626
563,green.png,yellow.png,yellow green blue.png,blue.png,blue right.png,10627
564,black.png,yellow.png,orange blue.png,green.png,yellow right.png,10628
565,blue.png,black.png,black yellow yellow black.png,red.png,orange left.png,10629
566,green.png,blue.png,yellow black black yellow.png,red.png,blue left.png,10630
567,red.png,orange.png,black red.png,orange.png,orange right.png,10631
568,orange.png,blue.png,black yellow.png,black.png,green left.png,10632
569,orange.png,orange.png,black yellow yellow black.png,green.png,none.png,10633
570,blue.png,red.png,orange yellow.png,blue.png,none.png,10634
571,orange.png,blue.png,yellow red.png,blue.png,blue right.png,10635
572,yellow.png,blue.png,yellow red.png,yellow.png,yellow left.png,10636
573,yellow.png,green.png,black yellow.png,orange.png,black right.png,10637
574,orange.png,blue.png,yellow red.png,yellow.png,yellow right.png,10638
575,black.png,orange.png,black yellow.png,green.png,green left.png,10639
576,red.png,yellow.png,yellow black black yellow.png,yellow.png,orange left.png,10640
577,yellow.png,green.png,green blue.png,green.png,green right.png,10641
578,red.png,blue.png,green yellow.png,orange.png,orange right.png,10642
579,blue.png,green.png,orange yellow.png,blue.png,green right.png,10643
580,red.png,blue.png,black red.png,blue.png,none.png,10644
581,blue.png,yellow.png,yellow red.png,green.png,red left.png,10645
582,red.png,green.png,black red.png,green.png,green left.png,10646
583,black.png,yellow.png,yellow green blue.png,black.png,green right.png,10647
584,yellow.png,red.png,down black up red.png,red.png,black left.png,10648
585,red.png,blue.png,orange yellow.png,orange.png,black left.png,10649
586,orange.png,blue.png,down black up red.png,black.png,blue right.png,10650
587,green.png,yellow.png,black yellow yellow black.png,yellow.png,yellow right.png,10651
588,green.png,orange.png,down black up red.png,green.png,blue left.png,10652
589,green.png,green.png,black yellow yellow black.png,orange.png,yellow left.png,10653
590,black.png,red.png,multicolor.png,green.png,yellow left.png,10654
591,blue.png,black.png,green yellow.png,yellow.png,yellow right.png,10655
592,blue.png,green.png,orange yellow.png,red.png,blue left.png,10656
593,orange.png,orange.png,black red.png,green.png,green left.png,10657
594,orange.png,red.png,red blue.png,red.png,black left.png,10658
595,orange.png,yellow.png,down black up red.png,green.png,red left.png,10659
596,orange.png,green.png,down black up red.png,orange.png,green left.png,10660
597,black.png,blue.png,yellow blue.png,red.png,green left.png,10661
598,red.png,black.png,yellow black black yellow.png,red.png,none.png,10662
599,black.png,red.png,yellow red.png,blue.png,green right.png,10663
600,,,,,,10664
601,green.png,blue.png,left black yellow.png,yellow.png,blue left.png,10665
602,black.png,blue.png,multicolor.png,blue.png,red left.png,10666
603,black.png,red.png,left black yellow.png,red.png,green left.png,10667
604,blue.png,yellow.png,orange blue.png,black.png,orange left.png,10668
605,black.png,green.png,green blue.png,yellow.png,red left.png,10669
606,green.png,yellow.png,green yellow.png,yellow.png,none.png,10670
607,red.png,orange.png,multicolor.png,blue.png,blue right.png,10671
608,green.png,red.png,left black yellow.png,yellow.png,yellow right.png,10672
609,red.png,blue.png,green yellow.png,orange.png,black left.png,10673
610,red.png,green.png,orange yellow.png,black.png,blue left.png,10674
611,blue.png,orange.png,green yellow.png,yellow.png,yellow left.png,10675
612,yellow.png,red.png,black red.png,black.png,green right.png,10676
613,yellow.png,green.png,red blue.png,red.png,black left.png,10677
614,orange.png,red.png,multicolor.png,blue.png,blue right.png,10678
615,black.png,red.png,black red.png,orange.png,orange right.png,10679
616,black.png,red.png,orange yellow.png,green.png,orange right.png,10680
617,blue.png,black.png,red blue.png,green.png,orange left.png,10681
618,orange.png,green.png,yellow red.png,green.png,blue left.png,10682
619,red.png,green.png,left black yellow.png,yellow.png,black right.png,10683
